,Price,Return,SMA_50,SMA_200,Volatility,Upper_band,Lower_band,MACD,MACD_signal,RSI
2021-02-24,64.25163914251509,0.021697656781401564,60.56808545996024,69.29177488375053,0.19844891167449547,64.58220472580335,58.06420113746951,0.7553711216003052,0.4329420603400829,66.64469475978092
2021-02-25,64.7728715008003,0.008112358925646879,60.68522718424615,69.21772184204364,0.18708961466980584,65.0482166222265,58.15136496801592,0.8838283340461146,0.5231193150812893,68.75795093150614
2021-02-26,64.73929924264104,-0.0005183073929160287,60.77913164719427,69.14246630860964,0.1857048784298865,65.38358133253793,58.3863448699959,0.9717212025872826,0.6128396925824879,68.45710811630391
2021-03-01,64.23555897993543,-0.00778105831540743,60.86180829131473,69.05183175698738,0.18947163577657758,65.50355809598818,58.799286518941976,0.9893249823125174,0.6881367505284939,63.93669919321508
2021-03-02,63.686140015560845,-0.008553190368378427,60.9527128545078,68.96309536311134,0.18858034485140363,65.58469278797774,59.09553097912495,0.9480144652001954,0.7401122934628342,59.33466998474313
2021-03-03,65.15081589914263,0.02299834600156192,61.08803603011418,68.88510244379162,0.2013433545980149,65.90065947669717,59.27348835046816,1.0216853332096463,0.7964269014121967,66.29880295057154
2021-03-04,65.63430157450101,0.0074210225717947775,61.214042984299056,68.80824275356642,0.20116102840565897,66.24162885681653,59.47345336996395,1.1063301944035402,0.8584075600104656,68.23276913676463
2021-03-05,65.71611368340515,0.0012464840326102955,61.33870771430523,68.72886448377959,0.19032631908338551,66.61953790510658,59.512509152559836,1.1665659639188206,0.9200392407921366,68.56153262164918
2021-03-08,65.41801054668355,-0.004536225896707102,61.456253484921916,68.64887988090379,0.18840785717789213,66.85619528151742,59.70883141622659,1.1766847244121266,0.9713683375161347,65.88587715889881
2021-03-09,64.42945236393939,-0.015111407003713495,61.554562010802854,68.5650026141375,0.19757277986715993,66.86866009199,60.06188228848382,1.0923436734783891,0.9955634047085857,57.826573745140045
2021-03-10,64.38848428069848,-0.0006358595601511086,61.651053774040655,68.47678473739168,0.16899029546545294,66.50950650858466,60.933304611051,1.0105480323632676,0.9985603302395223,57.512597889379116
2021-03-11,65.2004267454229,0.01261005712115848,61.749914413373226,68.38950627931963,0.15805865244269227,66.39282228304344,61.51000152972917,0.9997172505267216,0.9987917142969621,61.92498100803081
2021-03-12,64.86255499932419,-0.005182048077966517,61.83229410251971,68.30635394828052,0.15625170078065137,66.28733420505203,61.95750299976122,0.9528860741801779,0.9896105862736053,59.17116778024468
2021-03-15,64.67592928272366,-0.002877248924321174,61.90690136501264,68.22259780671688,0.15235307368421167,66.23228594552998,62.254659671206724,0.8904483594887438,0.9697781409166332,57.646258456982196
2021-03-16,64.49544592844674,-0.0027905799928742425,61.99520554535295,68.13761584772473,0.15035916407335673,66.20604221370796,62.44450511556318,0.8169848298655822,0.9392194787064231,56.13946914949299
2021-03-17,64.61385986050684,0.0018360045481577991,62.0768859342823,68.0590765430612,0.15035881283668426,66.1800254013844,62.63437515106807,0.7595636906398298,0.9032883210931044,56.93481865910529
2021-03-18,63.20774141518577,-0.02176187041536748,62.1416256774566,67.97192209519791,0.17090504505091195,66.17784532194932,62.63887398879567,0.5937506293358155,0.8413807827416465,46.21733521114279
2021-03-19,63.01868107713305,-0.0029910946637193847,62.18370977147649,67.88851675551187,0.17084772387990105,66.17338923578517,62.64710647080001,0.4419919859133117,0.7615030233759795,44.99101501952698
2021-03-22,62.28805477286943,-0.011593805071378083,62.23230960786063,67.79587686578587,0.17564669716964693,66.26026254265824,62.50698915419159,0.25977223832411056,0.6611568663656058,40.51682949395526
2021-03-23,63.08316029742579,0.01276497600471993,62.29875738631042,67.70599907414464,0.18171749800356166,66.23894464092305,62.5479095199631,0.1774743327595658,0.5644203596443979,46.725796003425515
2021-03-24,62.42497771643303,-0.010433570193527864,62.351806051643926,67.61220155937599,0.1664987497636626,66.34716747557087,62.25702054270707,0.058468823845714724,0.4632300524846612,42.747959787435576
2021-03-25,62.95021234154792,0.008413853626040302,62.43697268892788,67.52425433183588,0.1667302172389539,66.32884948920616,62.09307261314651,0.006463636541703011,0.37187676929606955,46.65104265685487
2021-03-26,64.32743795295127,0.021878013753646508,62.52068076817213,67.44374074594944,0.18608409897056954,66.29459123173761,62.086144741646095,0.0755093233336055,0.31260328010357674,55.26330293786362
2021-03-29,64.06485376419639,-0.004081993580203447,62.57392275720177,67.37288860504349,0.18455655108912872,66.28666891352272,62.0769965382871,0.10779755492733045,0.2716421350683275,53.49028042404659
2021-03-30,63.54662210081267,-0.008089172657619326,62.62437850600682,67.30547708426151,0.1842807759460492,66.28752045457831,62.06219320575668,0.09052572271651371,0.23541885259796475,50.075647365479746
2021-03-31,63.736276765433566,0.0029844963957332826,62.6649995351016,67.23693626880886,0.1636227124964374,66.17349089222004,62.03476885474403,0.09109117531048128,0.20655331714046807,51.30086896834783
2021-04-01,63.75358948205486,0.00027163049835832176,62.69903462827642,67.17973820334048,0.1606567327998672,65.95379180898556,62.06639672873388,0.09187718906400733,0.18361809152517594,51.41807859042095
2021-04-02,62.89174148821739,-0.01351842305412565,62.76006237878274,67.11363408884223,0.16588955589886442,65.69768990766926,62.04006141053145,0.022694571396662866,0.15143338749947333,45.541799925795225
2021-04-05,63.31787856217718,0.00677572386892189,62.82504965767395,67.05873943630232,0.16856240847308224,65.45408353229371,62.07365458745634,0.002226878880001948,0.12159208577557905,48.66570256086211
2021-04-06,65.14952129189346,0.028927733703485448,62.927340949898564,67.0089337989065,0.19245522369495324,65.57816409230766,62.02158092023779,0.13227950986008352,0.12372957059247995,59.43645882721536
2021-04-07,64.93400119468107,-0.003308084126156241,63.023561475189474,66.96235840570445,0.19292067360383808,65.65937042592175,61.994926278022,0.21547265162129747,0.14207818679824347,57.89714415494005
2021-04-08,64.76926084164127,-0.0025370429976413478,63.13412440740021,66.91077578487588,0.18772362179981875,65.57897910512592,62.032201008439635,0.26505525416477127,0.16667360027154904,56.68858748503149
2021-04-09,63.84779659195342,-0.014226876109344588,63.230363276844734,66.85378407902199,0.1935213890832824,65.45757046929161,62.052133803536854,0.22737433020953546,0.17881374625914634,50.35673714697091
2021-04-12,64.15290092945915,0.004778619682925589,63.33529379831448,66.8062158120859,0.1942949089252871,65.38735064371882,62.07005079378322,0.21959988588353951,0.186970974184025,52.2582022055114
2021-04-13,63.06157587725904,-0.017011312604555573,63.39827834598295,66.74658036592922,0.2030390979321326,65.29999397950056,62.01402045288271,0.12394896510118514,0.17436657236745703,45.53921252809288
2021-04-14,62.11047222519112,-0.015082142157676448,63.43625628451644,66.67442989873517,0.2086573022277713,65.24771000232815,61.81596566652353,-0.028275255221615225,0.1338382068496426,40.635615642825854
2021-04-15,63.25220264285171,0.01838225305261032,63.49680118580648,66.60822577107041,0.2066022361122242,65.24827949454075,61.819842297077514,-0.05613881041690405,0.09584280339633325,47.889562492242156
2021-04-16,62.4741960669794,-0.012300070880776337,63.51535579965516,66.53948117230328,0.21105308845237425,65.27205406573772,61.741619224865204,-0.13939267526407662,0.04879570766425127,43.94863727527608
2021-04-19,63.44621978527377,0.015558803145737876,63.56251591244248,66.47633463118764,0.2138566652123955,65.23505166970261,61.89443812214073,-0.12549118814098392,0.013938328503204228,49.53612055268484
2021-04-20,64.83422494016291,0.02187687713447195,63.64371450051291,66.42517321215341,0.22276149609474535,65.3981797121013,61.90641654401574,-0.002445552676149987,0.010661552267333384,56.24374990882553
2021-04-21,65.0895619071524,0.0039383052272954355,63.76018980087436,66.36935679964799,0.21838011188083542,65.54369014866232,62.027364526526675,0.11435435341847011,0.031400112497560737,57.36640834313417
2021-04-22,65.61548215933405,0.008079947640942109,63.86049344777997,66.31894326745572,0.21825690552414118,65.8094158201319,62.02816583683568,0.2465148201517522,0.07442305402839905,59.6620907960286
2021-04-23,67.45381826294708,0.028016804008983653,63.98072139146056,66.27787908715419,0.22654135116525206,66.53828761086145,61.61193207710575,0.4938979539752495,0.15831803401776917,66.46048543039454
2021-04-26,67.28847623609879,-0.0024511885480487106,64.08139401291275,66.24005451248925,0.22598889673713882,67.08789969799668,61.384682237160746,0.6688985044989408,0.26043412811400357,65.39298714239314
2021-04-27,66.75217700504794,-0.00797014973513599,64.15924897695167,66.20270324861082,0.22591493746605104,67.43892596938828,61.35421145619268,0.7556027179081468,0.3594678460728323,61.918939362569326
2021-04-28,65.51909822853801,-0.01847248781738875,64.21012438894856,66.16565670233746,0.2379004257162357,67.55099481276108,61.420424759130356,0.7165572537306844,0.4308857276044028,54.72072485728584
2021-04-29,65.57703610396966,0.000884289878800848,64.25797403438273,66.12231436758992,0.23786886995599357,67.65890515456185,61.49485907952102,0.6824220082843908,0.4811929837404005,54.98551995476863
2021-04-30,66.96925237152861,0.021230240801850986,64.33774073943869,66.08662192774342,0.2407003991789059,67.93209974000273,61.629415582411255,0.758960968286388,0.536746580649598,60.90236012676026
2021-05-03,67.89537582810652,0.013829084599003894,64.43923835859636,66.05040262119495,0.24335642263555882,68.37149924498287,61.64776580402407,0.8841570563534304,0.6062286757903645,64.26710872838109
2021-05-04,67.02586919018174,-0.012806566387174145,64.52201302925873,66.00965294412222,0.23051490083192636,68.5843696291855,61.6225302096503,0.9028069427670289,0.6655443291856975,59.12259567849162
2021-05-05,66.24787552554453,-0.011607364052671931,64.56193775691932,65.96853806844751,0.23466568720395314,68.68600507861905,61.65228219330305,0.8450681062509915,0.7014490845987563,54.8888253961587
2021-05-06,65.80165563247125,-0.006735610606882325,64.58251343955274,65.92677998864977,0.23599952655833736,68.74321367873088,61.69831307227423,0.754604831399277,0.7120802339588606,52.56384921019098
2021-05-07,66.09127576575837,0.004401411035989122,64.60955297001509,65.88925626527588,0.22933716896172734,68.81393721328328,61.85193745510233,0.6982331613770896,0.7093108194425064,53.92791996038416
2021-05-10,65.9213518469493,-0.002571049156492422,64.64326882735536,65.85073149406671,0.22956635212794613,68.8658011850513,61.9769185750833,0.6325550655700738,0.69395966866802,52.96557321509295
2021-05-11,66.13940741871029,0.003307814018548072,64.69233417541835,65.81511611760921,0.21896853374611686,68.84643971442956,62.30406319985018,0.5912840097298755,0.6734245368803912,54.09758463260686
2021-05-12,66.43467269306588,0.004464286661752803,64.71801131129682,65.78240250384101,0.20894421886429113,68.64313390468978,62.93978905637744,0.5757647826272319,0.6538925860297593,55.65397840435223
2021-05-13,66.17721828803701,-0.003875301775299267,64.72886964556754,65.75526903998627,0.2026948140769243,68.52921076095345,63.346213764632296,0.5365067486541903,0.6304154185546456,53.93669905821373
2021-05-14,66.15985333636893,-0.00026240074934102964,64.73774443862682,65.73196391348748,0.19554087271974332,68.13639355838659,64.10759669413811,0.49824975439804575,0.6039822857233257,53.81608033424612
2021-05-17,66.37139245946393,0.0031973940755205543,64.75681207688243,65.70131214050274,0.18980099038615264,67.84099180498228,64.69551571496143,0.4794731817730451,0.5790804649332696,55.13241071736075
2021-05-18,66.31330470495959,-0.0008751926447801983,64.79448912370282,65.67365281151685,0.1753453702651566,67.76276031939696,64.92165517702642,0.4546643289950083,0.5541972377456174,54.671608521217834
2021-05-19,66.80245580750852,0.007376364437351679,64.84276855423903,65.6535953173074,0.17648209911784812,67.73220645014143,65.12349843631756,0.46906643452612684,0.5371710771017193,57.865283839083006
2021-05-20,68.59585459618289,0.026846300289349312,64.91067711125423,65.64072200389323,0.19730570442665488,68.14480761701304,65.00893451313084,0.6180678002406523,0.5533504217295059,67.03559734124144
2021-05-21,69.187465807326,0.008624591305493201,64.99717532741427,65.62361739004413,0.17446248620267907,68.587004875569,64.74010200901279,0.7749573110170758,0.5976717995870199,69.40145743142635
2021-05-24,69.26232197634384,0.0010819325168853755,65.08890318128667,65.61409581744432,0.17389760121211878,68.99792185554615,64.52656960306014,0.8950164533303138,0.6571407303356788,69.69779990020295
2021-05-25,67.66678256722403,-0.023036181340624906,65.15232991406221,65.59752736416594,0.1920584586717717,69.0799071181694,64.5360448966545,0.8516007691921033,0.6960327381069638,57.02140668934522
2021-05-26,68.05572142823563,0.005747855096039256,65.22116714541679,65.58592464032554,0.1786837449626218,69.1869115381941,64.68270279659956,0.8389072418232786,0.7246076388502268,58.9799419268198
2021-05-27,66.24588201218626,-0.02659349394977517,65.28192995735681,65.57373901952175,0.20548992062051646,69.15435798936369,64.78214093625164,0.675027319763231,0.7146915750328278,48.01514022332525
2021-05-28,64.97137754292423,-0.019238999173225246,65.32098388667262,65.55152514248603,0.20174632799910333,69.22982297686387,64.50688846589101,0.43726887821084404,0.6592070356684311,42.082069390812975
2021-05-31,65.77315503908721,0.01234047247394865,65.39068589199698,65.53332994534591,0.2003165332246094,69.1201210357663,64.40436832808665,0.30996723420173566,0.589359075375092,46.55607819898044
2021-06-01,66.44662991681234,0.010239357946640881,65.45795528438471,65.51805058536195,0.19978318646216806,69.09175448780442,64.37481094871157,0.26042158046097086,0.5235715763922678,50.04668051565645
2021-06-02,66.3271902068749,-0.0017975284839422123,65.53599953419354,65.50571176954742,0.1954447786332232,69.09254817002412,64.38194873462493,0.20910803921081822,0.46067886895597787,49.4300778884845
2021-06-03,64.77759363559822,-0.02336291596920481,65.57254716007455,65.48332403696092,0.21145030175036053,69.16809893934953,64.20399176561222,0.042907583380710435,0.3771246118409244,42.17075576317926
2021-06-04,64.46103205871319,-0.004886899298325753,65.57521904218979,65.46185497271387,0.2110486629929815,69.26918881219999,63.93987752205723,-0.1130481996380297,0.27909004954513356,40.85088773365623
2021-06-07,63.8705609771497,-0.009160124538894476,65.57133318644887,65.43801769409816,0.21291914941910287,69.42285979535461,63.58112745192267,-0.281050586576427,0.16706192232082143,38.43450600027196
2021-06-08,64.46189803344147,0.00925836640926514,65.58963870510144,65.42231943505463,0.21572790729673694,69.47595538598564,63.360280922764744,-0.36230134579463424,0.06118926869773027,42.12653158417557
2021-06-09,66.55193022437761,0.032422752892753426,65.6459517742803,65.42267765012065,0.24614065177677102,69.48240149331757,63.365560568563986,-0.2551043431041222,-0.002069453662640248,52.88174625957906
2021-06-10,66.77438676650549,0.003342600903953663,65.70636771996934,65.41777300559619,0.24588805984357773,69.5137760386894,63.39390287103899,-0.15046509440928446,-0.0317485818119691,53.864515485889534
2021-06-11,66.06963222504508,-0.010554264525479917,65.76992553470588,65.41164027457965,0.24904007254526295,69.51135514042474,63.38730165817126,-0.12298781062629871,-0.04999642757483503,50.28612356419193
2021-06-14,65.01522662024021,-0.015959005208525667,65.80387249586714,65.39875730562204,0.25503863271805627,69.51015362404353,63.252886590630126,-0.1841705817137722,-0.07683125840262249,45.42400974302906
2021-06-15,64.98368109041515,-0.00048520218208769617,65.80055569183757,65.38577509321361,0.2550430794140816,69.50566853341391,63.12440931980529,-0.23252344370038713,-0.10796969546217543,45.28294242625149
2021-06-16,64.84248838977507,-0.0021727408831092587,65.79872543573946,65.37406661036184,0.25318391106069155,69.46452746654927,62.969553644896585,-0.2790201356930879,-0.14217978350835794,44.61508802230026
2021-06-17,63.82467080153105,-0.015696769410294853,65.77983363493725,65.3595493743425,0.23466529467925393,69.1909826191545,62.76598011282618,-0.39346287707783745,-0.19243640222225386,40.03163416230325
2021-06-18,63.947905707577966,0.0019308349655280388,65.78183581724974,65.34259120390087,0.23125855734853368,68.67138468519822,62.76162203680765,-0.46881138136041045,-0.2477113980498852,40.824323130553566
2021-06-21,62.94466387886789,-0.01568842353176847,65.75767107623791,65.32193615715404,0.23417845718559027,68.0990961100519,62.70214480220636,-0.602533217132887,-0.3186757618664856,36.58461757896442
2021-06-22,63.95153245639506,0.01599609109780631,65.77547020782063,65.30692535746547,0.23455764138120966,67.7638566273967,62.66585927377866,-0.620114561287167,-0.3789635217506219,42.984360684609086
2021-06-23,64.92953465166353,0.015292865670346822,65.83185145635008,65.2965999286217,0.24147093064308667,67.22940217206795,62.88769505145021,-0.5488050169275027,-0.4129318207859981,48.4285020861179
2021-06-24,65.94289348706744,0.015607055261375402,65.8856652732344,65.28567604757546,0.23126598602353543,67.18337408741444,62.90342428359186,-0.4058437857083419,-0.41151421377046693,53.39423287629349
2021-06-25,65.52635385795288,-0.0063166720034243395,65.94670842905387,65.26930546075855,0.22144367032427353,67.22155789716194,62.9207381053472,-0.32244035518729675,-0.39369944205383295,51.21141282918325
2021-06-28,66.01986612202988,0.007531508088284955,65.99818135578899,65.25345110549374,0.21867898981878972,67.25358938816296,62.91337772264043,-0.21405275345453845,-0.3577701043339741,53.63013359929824
2021-06-29,65.91768228755411,-0.0015477740334537415,66.01985050273682,65.23970167965916,0.21553698468884316,67.16931541374981,62.944756934127774,-0.1348457616454084,-0.313185235796261,53.04376492180367
2021-06-30,65.57951374146074,-0.005130164386213831,66.02964953942298,65.2307392703,0.21616528420986966,67.06260828827585,62.976696413060345,-0.09822870607995071,-0.27019392985299895,51.05432811967989
2021-07-01,65.28846127987556,-0.004438161324779255,66.02310912183381,65.21571125562136,0.19937960804201324,67.08818343697789,63.00220802878602,-0.09163857451176227,-0.2344828587847516,49.33914621705099
2021-07-02,64.1304508654625,-0.017736831159934185,65.95664177388412,65.19013775695936,0.20894445911230794,67.0967494814795,62.96058386495933,-0.17780795093415236,-0.22314787721463175,43.13061157600653
2021-07-05,62.86598333199647,-0.01971711591609937,65.86819191580207,65.15881960662601,0.21812422631772013,67.20748632541607,62.74938925650743,-0.3441624741520286,-0.24735079660211118,37.57115964445592
2021-07-06,63.588053773808205,0.011485868883947425,65.80490945117728,65.12837512156416,0.21961168241972837,67.2393997571794,62.630091398780785,-0.4129740742020971,-0.2804754521221084,42.15636223291906
2021-07-07,63.437065712610305,-0.0023744721254559398,65.76326880085873,65.09323769039503,0.18169273504868444,67.0441588572362,62.51384584754725,-0.4742246708701856,-0.3192252958717239,41.470463695194084
2021-07-08,63.6486599407203,0.0033354983515250236,65.72470127759374,65.05492750074279,0.18168979490165033,66.7343152083885,62.511116813816436,-0.49992944868547795,-0.35536612643447474,42.87322049528963
2021-07-09,64.5669207313429,0.014427024724131376,65.67665464479003,65.01647113702501,0.188217292198836,66.5463264932613,62.54883437957342,-0.44111974488784256,-0.37251685012514835,48.627427960788296
2021-07-12,63.038040506276324,-0.023679001689241308,65.57950793835342,64.97255987113876,0.1980481687322421,66.5433627732162,62.35407948822213,-0.511978715765224,-0.4004092232531635,41.1884491627251
2021-07-13,62.36851250293986,-0.010621015468743944,65.48636080460858,64.91749315801782,0.2006316796506295,66.59090966807138,62.04501573461944,-0.6150701295021079,-0.44334140450295245,38.41683024705471
2021-07-14,62.540555137047384,0.002758485447274639,65.41221439683865,64.86952633170723,0.20132977950461517,66.59403281869686,61.811699258721184,-0.6751062107118457,-0.48969436574473113,39.542625415664254
2021-07-15,62.903672952021026,0.005806117553288859,65.35425474322963,64.81888804909298,0.19594008933047072,66.6132334086319,61.70039888383515,-0.6854828451009354,-0.5288520616159721,41.95453910362321
2021-07-16,62.5912513288869,-0.004966667421351101,65.28425425449221,64.76404350785333,0.19626270900896448,66.64269100912728,61.53527584547067,-0.7107234391873902,-0.5652263371302557,40.458973229228235
2021-07-19,63.51867914891513,0.014817211676357855,65.23620080053152,64.70919831958263,0.19585108993589345,66.62980476821978,61.60556361338287,-0.6484165749601587,-0.5818643846962364,46.55009457939962
2021-07-20,63.72516577118053,0.0032508015757271025,65.18791596758092,64.64534342131239,0.1875483287599196,66.62367284472671,61.58905886835449,-0.5757394257129747,-0.580639392899584,47.829770976060516
2021-07-21,62.670585179533,-0.01654888738044613,65.11263421731027,64.56806647157984,0.1869194602920373,66.55748917582258,61.42934759004559,-0.5963635932921747,-0.5837842329781021,42.264328147517716
2021-07-22,61.87780225318582,-0.012650000380179716,65.02664589661325,64.49292309259356,0.17895460989835374,66.3480334317932,61.232294210686796,-0.6689679056820097,-0.6008209675188837,38.6257052818623
2021-07-23,62.598298902204654,0.011643862948958139,64.95541480792997,64.43025378160738,0.1859146246202405,66.11699979125018,61.17052235565498,-0.6607525441776048,-0.6128072828506279,43.39526404435965
2021-07-26,63.02501707770028,0.006816769512575371,64.88848730029468,64.36528316436954,0.18543420853221626,65.71088384410572,61.27715339836648,-0.612745867527174,-0.6127949997859372,46.06844577904897
2021-07-27,61.38987299990838,-0.025944365485470855,64.79001866619366,64.29738742103328,0.2035402279048851,65.36384352389335,61.17141278981426,-0.6985897838496626,-0.6299539565986824,38.5547562520712
2021-07-28,62.57794244774934,0.019352857234982812,64.70552839899848,64.23538466980226,0.21887261869510063,64.92702433527838,61.30807484905811,-0.6631105055412405,-0.636585266387194,45.508929561401764
2021-07-29,63.12300211203493,0.008710092453753981,64.59607134931552,64.1715600886875,0.22208101938264957,64.50348693547222,61.515066332080195,-0.5842759922734757,-0.6261234115644504,48.39455316179198
2021-07-30,64.34067669315135,0.019290504893211713,64.49913556703203,64.12234501644039,0.22524905475076287,64.54973740746559,61.489838442855735,-0.4187162105384843,-0.5846419713592572,54.22634260984928
2021-08-02,64.01517898483829,-0.005058972411269513,64.39419270720192,64.08219098347185,0.21372149987716732,64.66798773511253,61.48650768049296,-0.31019806527777405,-0.5297531901429606,52.517844265542635
2021-08-03,63.769839264804986,-0.003832524159487316,64.31625384115354,64.03939169541154,0.210641076497735,64.69137927681629,61.48129468788889,-0.24121296542912773,-0.472045145200194,51.20821462298571
2021-08-04,62.7908863163551,-0.015351347278527272,64.21095713891593,63.991364265243995,0.2176852785757145,64.6553542199156,61.452701805164054,-0.2625090572710107,-0.43013792761435743,46.251993253865294
2021-08-05,65.08062947130803,0.03646617031995181,64.18765208809836,63.955920839797564,0.2540069654617693,64.95124339777234,61.30000958036608,-0.09354489968911395,-0.3628193220293087,56.78700575440996
2021-08-06,64.94044346010396,-0.002154035883532246,64.18703340644196,63.91947343121239,0.24936135633468717,65.03836102490023,61.25024422611429,0.028717535125885263,-0.28451195059826995,56.0624902728879
2021-08-09,66.41985680916494,0.022781078635070395,64.19996744184351,63.89464077142161,0.2443293388864665,65.70577394608739,60.921012935216005,0.24219580637183213,-0.17917039920424951,61.62663169517187
2021-08-10,65.84042199749338,-0.008723819043096825,64.18784328345713,63.8742895273083,0.2430439561691313,66.08564917170051,60.88832865905823,0.3604680760024479,-0.07124270416291001,58.50176548737381
2021-08-11,66.01141901768062,0.002597143441664951,64.18152785967324,63.85550324696163,0.24304520041990832,66.44966827063264,60.871395948189424,0.46266442474788505,0.035538721619249036,59.15990562188577
2021-08-12,64.50410128978737,-0.022834196724199063,64.17605801275703,63.83379062771948,0.25910229443587657,66.53009365563025,60.951013396968435,0.41721839006126515,0.1118746553076523,51.41866604076732
2021-08-13,64.17852592452462,-0.00504735914077914,64.17040789007325,63.81817914151527,0.2591286791791396,66.56168922943917,61.07814528272329,0.35088607289196716,0.15967693882451528,49.899821104965994
2021-08-16,65.08806742320863,0.01417205343347483,64.19475801899443,63.80462293373142,0.25869468600246975,66.69317696801654,61.10359637157527,0.3674736240316605,0.20123627586594436,53.98877396387164
2021-08-17,63.976563621807145,-0.017076921245400944,64.18505133076174,63.78569884983244,0.2666510575673911,66.70472771539079,61.11718540926369,0.2876148651372006,0.2185119937201956,48.7522770850736
2021-08-18,64.96365817345125,0.015429002368418043,64.15328588974323,63.769674217967804,0.26394963246961395,66.79313798173362,61.25808244231268,0.30051238448052686,0.23491207187226187,53.10257379088307
2021-08-19,65.29068246280796,0.005033957424065649,64.12361180366926,63.759872023632276,0.25840027625332007,66.8234876481908,61.569020796817725,0.33328004369273856,0.25458566623635726,54.4811831098975
2021-08-20,64.36268405217906,-0.01421333604772046,64.08947284021195,63.74841350776203,0.2629415946551777,66.80198158093057,61.76696537907541,0.2811262847496465,0.25989378993901513,49.990318045545685
2021-08-23,63.93146582991629,-0.006699817271653585,64.06779762440547,63.73932918841359,0.2637069880720603,66.78366825746315,61.87592357776441,0.20266218483025966,0.24844746891726405,48.00993521807131
2021-08-24,63.5409604061747,-0.006108188177328833,64.03894321072066,63.73225036484493,0.24577062637191374,66.50717513619489,62.36752543965931,0.1077264922891743,0.22030327359164614,46.224080278133464
2021-08-25,63.51597651925266,-0.00039319341039756317,64.0124129733102,63.72405917462222,0.23694132592024977,66.4144751853831,62.55402879762143,0.030126007241392472,0.18226782032159541,46.105915151430786
2021-08-26,63.05992453874527,-0.007180114445208163,63.997118048054496,63.717042530224425,0.23666281797173225,66.42086890861664,62.54132731705892,-0.06739562487059914,0.1323351312831565,43.899826918852995
2021-08-27,62.352478756117044,-0.01121862716777533,63.96520950902528,63.704780729473114,0.2284077614571915,66.54290286737772,62.22047356459443,-0.19946784209255952,0.06597453660801327,40.65048466197703
2021-08-30,62.1057886152627,-0.003956380656801706,63.948432003753176,63.689642873314696,0.22821146624022215,66.67256728683509,61.89987010817947,-0.3203490737494974,-0.011290185463488893,39.55113729378704
2021-08-31,61.23768344985084,-0.013977846264696225,63.89415502362229,63.66069843926351,0.23243885048677015,66.90325281356169,61.41596899995747,-0.4806564442400756,-0.10516343721880626,35.87442695374156
2021-09-01,60.16010173140366,-0.01759670937470459,63.7987663652171,63.63273895570057,0.23428863578253772,67.25729928919847,60.79884406582556,-0.6867367554209096,-0.22147810085922698,31.909111767069547
2021-09-02,60.137577750230555,-0.0003744006496808616,63.68266005048035,63.600454775012366,0.18538370017228328,67.40362393064706,60.15821425226921,-0.8421664136143363,-0.3456157634102489,31.82991492897162
2021-09-03,60.903773745283765,0.012740719259353162,63.590208448226974,63.57231868946199,0.19453342986951622,67.37541867395261,59.78275253748165,-0.8932234007574777,-0.45513729087969473,37.51153740311495
2021-09-06,59.631498642984226,-0.020889922316153053,63.46244109864606,63.53778676895844,0.17847833129454005,67.17779600255457,59.30153939226159,-1.0245381606598158,-0.569017464835719,32.645965563727444
2021-09-07,59.6523204755732,0.0003491750679223138,63.337133862406446,63.50994602767492,0.17908529238028953,66.97885084153344,58.88167440109072,-1.1140834456114277,-0.6780306609908608,32.799591147407156
2021-09-08,59.12971929552159,-0.008760785429388407,63.20813797348765,63.48148929390027,0.17734029061601708,66.70136853106094,58.47098673934731,-1.2132328832772146,-0.7850711054481317,30.89490710154783
2021-09-09,58.3438308479584,-0.013290921332391847,63.06924536484931,63.44561501119916,0.16790268759057977,66.69968826190073,57.85663996432463,-1.3397800068007228,-0.89601288571865,28.239189211015685
2021-09-10,59.06282769989573,0.012323442624311065,62.96789290153798,63.41361558633311,0.17874509340255906,66.57107259117596,57.47368581258652,-1.3663025910956463,-0.9900708267940495,33.84226433749487
2021-09-13,58.65350754202249,-0.006930249935763966,62.88364338573851,63.37909960682626,0.16535207261300788,66.246582385864,57.15472002977987,-1.4041643139935687,-1.0728895242339533,32.29625503761649
2021-09-14,59.91480290260716,0.021504176194083735,62.810178368314475,63.35212353247825,0.18406398394119206,65.97782774710174,57.01729859662212,-1.3172100303599024,-1.1217536254591431,41.20882901725618
2021-09-15,59.28200781359559,-0.01056158175201194,62.72707721033418,63.316562668075576,0.17187282051048947,65.48397856886999,56.94298273886832,-1.284551894666528,-1.15431327930062,38.47247921548499
2021-09-16,59.621537624100206,0.005727366920031063,62.64653476400178,63.28269965719906,0.17240032773872396,64.79430579125093,57.065741032616586,-1.2172412690583556,-1.1668988772521673,40.74599788018247
2021-09-17,59.44995797459296,-0.0028778132256335187,62.54419550886678,63.257952878276264,0.16856093737140657,64.24235556182968,57.12641865427922,-1.164320594037612,-1.1663832206092564,39.94276807482971
2021-09-20,58.843337215363,-0.010203888781371573,62.46030144304852,63.23318207813235,0.16978499461439084,63.72854191240088,57.131419442252685,-1.1579813155520924,-1.1647028395978236,37.15409430613826
2021-09-21,59.34726642841136,0.008563912872650459,62.39987652155794,63.2195100501403,0.17536095044405725,63.20436336743465,57.236228589442575,-1.0996187947228009,-1.1516860306228192,40.84864156516807
